,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qends,start,send,evalue,bitscore,gene,strain,contig
3828,group5176|3356-147A|3356-147A_02931,unitig_0|quiver,100.0,663,0,0,1,663,196378,197040,0.0,1225.0,group5176,3356-147A,3356-147A_02931
3829,group5177|3356-147A|3356-147A_02930,unitig_0|quiver,100.0,1230,0,0,1,1230,197064,198293,0.0,2272.0,group5177,3356-147A,3356-147A_02930
3830,group5178|3356-147A|3356-147A_02929,unitig_0|quiver,100.0,1212,0,0,1,1212,198295,199506,0.0,2239.0,group5178,3356-147A,3356-147A_02929
2826,group4033|3356-147A|3356-147A_02928,unitig_0|quiver,100.0,771,0,0,1,771,200462,199692,0.0,1424.0,group4033,3356-147A,3356-147A_02928
2825,group4032|3356-147A|3356-147A_02927,unitig_0|quiver,100.0,612,0,0,1,612,200725,201336,0.0,1131.0,group4032,3356-147A,3356-147A_02927
2824,group4031|3356-147A|3356-147A_02926,unitig_0|quiver,100.0,396,0,0,1,396,201459,201854,0.0,732.0,group4031,3356-147A,3356-147A_02926
2823,group4030|3356-147A|3356-147A_02925,unitig_0|quiver,100.0,693,0,0,1,693,202552,201860,0.0,1280.0,group4030,3356-147A,3356-147A_02925
2822,group4029|3356-147A|3356-147A_02924,unitig_0|quiver,100.0,783,0,0,1,783,202923,203705,0.0,1447.0,group4029,3356-147A,3356-147A_02924
2821,group4028|3356-147A|3356-147A_02922,unitig_0|quiver,100.0,1347,0,0,1,1347,205716,204370,0.0,2488.0,group4028,3356-147A,3356-147A_02922
2820,group4027|3356-147A|3356-147A_02921,unitig_0|quiver,100.0,747,0,0,1,747,206663,205917,0.0,1380.0,group4027,3356-147A,3356-147A_02921
2819,group4026|3356-147A|3356-147A_02920,unitig_0|quiver,100.0,621,0,0,1,621,206682,207302,0.0,1147.0,group4026,3356-147A,3356-147A_02920
2818,group4025|3356-147A|3356-147A_02919,unitig_0|quiver,100.0,960,0,0,1,960,207385,208344,0.0,1773.0,group4025,3356-147A,3356-147A_02919
2817,group4024|3356-147A|3356-147A_02918,unitig_0|quiver,100.0,729,0,0,1,729,208341,209069,0.0,1347.0,group4024,3356-147A,3356-147A_02918
2816,group4023|3356-147A|3356-147A_02917,unitig_0|quiver,100.0,993,0,0,1,993,210072,209080,0.0,1834.0,group4023,3356-147A,3356-147A_02917
2815,group4022|3356-147A|3356-147A_02916,unitig_0|quiver,100.0,408,0,0,1,408,210531,210124,0.0,754.0,group4022,3356-147A,3356-147A_02916
2814,group4021|3356-147A|3356-147A_02915,unitig_0|quiver,100.0,1578,0,0,1,1578,212110,210533,0.0,2915.0,group4021,3356-147A,3356-147A_02915
2813,group4020|3356-147A|3356-147A_02914,unitig_0|quiver,100.0,303,0,0,1,303,212396,212094,3.69e-160,560.0,group4020,3356-147A,3356-147A_02914
2812,group4019|3356-147A|3356-147A_02913,unitig_0|quiver,100.0,399,0,0,1,399,212836,212438,0.0,737.0,group4019,3356-147A,3356-147A_02913
2811,group4018|3356-147A|3356-147A_02912,unitig_0|quiver,100.0,615,0,0,1,615,213447,212833,0.0,1136.0,group4018,3356-147A,3356-147A_02912
2810,group4017|3356-147A|3356-147A_02911,unitig_0|quiver,100.0,1641,0,0,1,1641,215141,213501,0.0,3031.0,group4017,3356-147A,3356-147A_02911
2809,group4016|3356-147A|3356-147A_02910,unitig_0|quiver,100.0,1029,0,0,1,1029,216223,215195,0.0,1901.0,group4016,3356-147A,3356-147A_02910
2806,group4014|3356-147A|3356-147A_02908,unitig_0|quiver,100.0,213,0,0,1,213,217529,217317,2.71e-110,394.0,group4014,3356-147A,3356-147A_02908
2805,group4013|3356-147A|3356-147A_02907,unitig_0|quiver,100.0,954,0,0,1,954,218479,217526,0.0,1762.0,group4013,3356-147A,3356-147A_02907
2804,group4012|3356-147A|3356-147A_02906,unitig_0|quiver,100.0,969,0,0,1,969,219444,218476,0.0,1790.0,group4012,3356-147A,3356-147A_02906
2803,group4011|3356-147A|3356-147A_02905,unitig_0|quiver,100.0,1326,0,0,1,1326,220893,219568,0.0,2449.0,group4011,3356-147A,3356-147A_02905
2802,group4010|3356-147A|3356-147A_02904,unitig_0|quiver,100.0,1446,0,0,1,1446,221463,222908,0.0,2671.0,group4010,3356-147A,3356-147A_02904
2801,group4009|3356-147A|3356-147A_02903,unitig_0|quiver,100.0,1065,0,0,1,1065,223186,224250,0.0,1967.0,group4009,3356-147A,3356-147A_02903
2800,group4008|3356-147A|3356-147A_02902,unitig_0|quiver,100.0,552,0,0,1,552,224510,225061,0.0,1020.0,group4008,3356-147A,3356-147A_02902
2799,group4007|3356-147A|3356-147A_02901,unitig_0|quiver,100.0,2535,0,0,1,2535,225154,227688,0.0,4682.0,group4007,3356-147A,3356-147A_02901
2798,group4006|3356-147A|3356-147A_02900,unitig_0|quiver,100.0,267,0,0,1,267,227801,228067,3.31e-140,494.0,group4006,3356-147A,3356-147A_02900
2797,group4005|3356-147A|3356-147A_02899,unitig_0|quiver,100.0,1239,0,0,1,1239,229327,228089,0.0,2289.0,group4005,3356-147A,3356-147A_02899
2796,group4004|3356-147A|3356-147A_02898,unitig_0|quiver,100.0,726,0,0,1,726,230049,229324,0.0,1341.0,group4004,3356-147A,3356-147A_02898
2795,group4003|3356-147A|3356-147A_02897,unitig_0|quiver,100.0,429,0,0,1,429,230452,230024,0.0,793.0,group4003,3356-147A,3356-147A_02897
2794,group4002|3356-147A|3356-147A_02896,unitig_0|quiver,100.0,708,0,0,1,708,231156,230449,0.0,1308.0,group4002,3356-147A,3356-147A_02896
2793,group4001|3356-147A|3356-147A_02895,unitig_0|quiver,100.0,444,0,0,1,444,231596,231153,0.0,821.0,group4001,3356-147A,3356-147A_02895
2792,group3999|3356-147A|3356-147A_02893,unitig_0|quiver,100.0,357,0,0,1,357,232479,232123,0.0,660.0,group3999,3356-147A,3356-147A_02893
2791,group3998|3356-147A|3356-147A_02892,unitig_0|quiver,100.0,525,0,0,1,525,232522,233046,0.0,970.0,group3998,3356-147A,3356-147A_02892
2660,group3855|3356-147A|3356-147A_02891,unitig_0|quiver,100.0,984,0,0,1,984,234137,233154,0.0,1818.0,group3855,3356-147A,3356-147A_02891
2661,group3856|3356-147A|3356-147A_02890,unitig_0|quiver,100.0,831,0,0,1,831,234538,235368,0.0,1535.0,group3856,3356-147A,3356-147A_02890
2662,group3857|3356-147A|3356-147A_02889,unitig_0|quiver,100.0,1332,0,0,1,1332,235555,236886,0.0,2460.0,group3857,3356-147A,3356-147A_02889
2663,group3858|3356-147A|3356-147A_02888,unitig_0|quiver,99.902,1020,1,0,1,1020,238015,236996,0.0,1879.0,group3858,3356-147A,3356-147A_02888
2664,group3859|3356-147A|3356-147A_02887,unitig_0|quiver,100.0,201,0,0,1,201,238511,238311,1.19e-103,372.0,group3859,3356-147A,3356-147A_02887
2665,group3860|3356-147A|3356-147A_02886,unitig_0|quiver,100.0,648,0,0,1,648,239488,238841,0.0,1197.0,group3860,3356-147A,3356-147A_02886
2666,group3861|3356-147A|3356-147A_02885,unitig_0|quiver,100.0,399,0,0,1,399,239996,239598,0.0,737.0,group3861,3356-147A,3356-147A_02885
2667,group3862|3356-147A|3356-147A_02884,unitig_0|quiver,100.0,2157,0,0,1,2157,242206,240050,0.0,3984.0,group3862,3356-147A,3356-147A_02884
2668,group3863|3356-147A|3356-147A_02883,unitig_0|quiver,100.0,1311,0,0,1,1311,243564,242254,0.0,2422.0,group3863,3356-147A,3356-147A_02883
2669,group3864|3356-147A|3356-147A_02882,unitig_0|quiver,100.0,1821,0,0,1,1821,245528,243708,0.0,3363.0,group3864,3356-147A,3356-147A_02882
2670,group3865|3356-147A|3356-147A_02881,unitig_0|quiver,100.0,258,0,0,1,258,245673,245930,3.21e-135,477.0,group3865,3356-147A,3356-147A_02881
2671,group3866|3356-147A|3356-147A_02880,unitig_0|quiver,100.0,1107,0,0,1,1107,246201,247307,0.0,2045.0,group3866,3356-147A,3356-147A_02880
2672,group3867|3356-147A|3356-147A_02879,unitig_0|quiver,100.0,1029,0,0,1,1029,247297,248325,0.0,1901.0,group3867,3356-147A,3356-147A_02879
4997,group8539|3356-147A|3356-147A_02878,unitig_0|quiver,100.0,225,0,0,1,225,248384,248608,6.14e-117,416.0,group8539,3356-147A,3356-147A_02878
2673,group3868|3356-147A|3356-147A_02877,unitig_0|quiver,100.0,528,0,0,1,528,249208,248681,0.0,976.0,group3868,3356-147A,3356-147A_02877
2674,group3869|3356-147A|3356-147A_02876,unitig_0|quiver,100.0,333,0,0,1,333,249832,249500,8.6e-177,616.0,group3869,3356-147A,3356-147A_02876
2675,group3870|3356-147A|3356-147A_02875,unitig_0|quiver,100.0,834,0,0,1,834,250769,249936,0.0,1541.0,group3870,3356-147A,3356-147A_02875
2676,group3871|3356-147A|3356-147A_02874,unitig_0|quiver,100.0,1719,0,0,1,1719,252506,250788,0.0,3175.0,group3871,3356-147A,3356-147A_02874
2677,group3872|3356-147A|3356-147A_02873,unitig_0|quiver,100.0,465,0,0,1,465,253170,252706,0.0,859.0,group3872,3356-147A,3356-147A_02873
2678,group3874|3356-147A|3356-147A_04106,unitig_0|quiver,100.0,957,0,0,1,957,255060,256016,0.0,1768.0,group3874,3356-147A,3356-147A_04106
2679,group3875|3356-147A|3356-147A_04107,unitig_0|quiver,100.0,234,0,0,1,234,256098,256331,6.37e-122,433.0,group3875,3356-147A,3356-147A_04107
2680,group3876|3356-147A|3356-147A_04108,unitig_0|quiver,100.0,210,0,0,1,210,256447,256656,1.24e-108,388.0,group3876,3356-147A,3356-147A_04108
2681,group3877|3356-147A|3356-147A_04109,unitig_0|quiver,100.0,186,0,0,1,186,256694,256879,2.38e-95,344.0,group3877,3356-147A,3356-147A_04109
1336,group2333|3356-147A|3356-147A_04110,unitig_0|quiver,100.0,720,0,0,1,720,257633,256914,0.0,1330.0,group2333,3356-147A,3356-147A_04110
2682,group3878|3356-147A|3356-147A_04111,unitig_0|quiver,100.0,483,0,0,1,483,257918,258400,0.0,893.0,group3878,3356-147A,3356-147A_04111
2683,group3879|3356-147A|3356-147A_04112,unitig_0|quiver,100.0,360,0,0,1,360,258511,258870,0.0,665.0,group3879,3356-147A,3356-147A_04112
2684,group3880|3356-147A|3356-147A_04113,unitig_0|quiver,100.0,894,0,0,1,894,259812,258919,0.0,1652.0,group3880,3356-147A,3356-147A_04113
2685,group3881|3356-147A|3356-147A_04114,unitig_0|quiver,100.0,654,0,0,1,654,259866,260519,0.0,1208.0,group3881,3356-147A,3356-147A_04114
3114,group4371|3356-147A|3356-147A_04115,unitig_0|quiver,100.0,189,0,0,1,189,260821,260633,5.2e-97,350.0,group4371,3356-147A,3356-147A_04115
3113,group4370|3356-147A|3356-147A_04116,unitig_0|quiver,100.0,900,0,0,1,900,260937,261836,0.0,1663.0,group4370,3356-147A,3356-147A_04116
3112,group4369|3356-147A|3356-147A_04117,unitig_0|quiver,100.0,156,0,0,1,156,261937,262092,9.24e-79,289.0,group4369,3356-147A,3356-147A_04117
3111,group4368|3356-147A|3356-147A_04118,unitig_0|quiver,100.0,363,0,0,1,363,262514,262152,0.0,671.0,group4368,3356-147A,3356-147A_04118
3110,group4367|3356-147A|3356-147A_04119,unitig_0|quiver,100.0,996,0,0,1,996,263529,262534,0.0,1840.0,group4367,3356-147A,3356-147A_04119
3109,group4366|3356-147A|3356-147A_04120,unitig_0|quiver,100.0,1455,0,0,1,1455,264201,265655,0.0,2687.0,group4366,3356-147A,3356-147A_04120
4658,group6652|3356-147A|3356-147A_04121,unitig_0|quiver,100.0,138,0,0,1,138,265954,266091,8.12e-69,255.0,group6652,3356-147A,3356-147A_04121
3108,group4365|3356-147A|3356-147A_04122,unitig_0|quiver,100.0,771,0,0,1,771,266212,266982,0.0,1424.0,group4365,3356-147A,3356-147A_04122
4657,group6651|3356-147A|3356-147A_04123,unitig_0|quiver,100.0,1134,0,0,1,1134,268194,267061,0.0,2095.0,group6651,3356-147A,3356-147A_04123
4656,group6650|3356-147A|3356-147A_04124,unitig_0|quiver,100.0,483,0,0,1,483,268380,268862,0.0,893.0,group6650,3356-147A,3356-147A_04124
4655,group6649|3356-147A|3356-147A_04125,unitig_0|quiver,100.0,273,0,0,1,273,268905,269177,1.57e-143,505.0,group6649,3356-147A,3356-147A_04125
4654,group6648|3356-147A|3356-147A_04126,unitig_0|quiver,100.0,222,0,0,1,222,269267,269488,2.81e-115,411.0,group6648,3356-147A,3356-147A_04126
3107,group4364|3356-147A|3356-147A_04127,unitig_0|quiver,100.0,1050,0,0,1,1050,269841,270890,0.0,1940.0,group4364,3356-147A,3356-147A_04127
3106,group4363|3356-147A|3356-147A_04128,unitig_0|quiver,100.0,1791,0,0,1,1791,272710,270920,0.0,3308.0,group4363,3356-147A,3356-147A_04128
3105,group4362|3356-147A|3356-147A_04129,unitig_0|quiver,100.0,525,0,0,1,525,273798,274322,0.0,970.0,group4362,3356-147A,3356-147A_04129
3104,group4361|3356-147A|3356-147A_04130,unitig_0|quiver,100.0,1050,0,0,1,1050,274327,275376,0.0,1940.0,group4361,3356-147A,3356-147A_04130
3084,group4359|3356-147A|3356-147A_04132,unitig_0|quiver,100.0,651,0,0,1,651,279451,280101,0.0,1203.0,group4359,3356-147A,3356-147A_04132
3083,group4358|3356-147A|3356-147A_04133,unitig_0|quiver,100.0,795,0,0,1,795,280901,280107,0.0,1469.0,group4358,3356-147A,3356-147A_04133
3082,group4357|3356-147A|3356-147A_04134,unitig_0|quiver,100.0,366,0,0,1,366,281266,280901,0.0,676.0,group4357,3356-147A,3356-147A_04134
4812,group6976|3356-147A|3356-147A_04135,unitig_0|quiver,100.0,888,0,0,1,888,282264,281377,0.0,1640.0,group6976,3356-147A,3356-147A_04135
3081,group4354|3356-147A|3356-147A_04136,unitig_0|quiver,100.0,384,0,0,1,384,282299,282682,0.0,710.0,group4354,3356-147A,3356-147A_04136
1045,group2063|3356-147A|3356-147A_04137,unitig_0|quiver,100.0,954,0,0,1,954,282753,283706,0.0,1762.0,group2063,3356-147A,3356-147A_04137
1044,group2062|3356-147A|3356-147A_04138,unitig_0|quiver,100.0,840,0,0,1,840,283892,284731,0.0,1552.0,group2062,3356-147A,3356-147A_04138
1043,group2061|3356-147A|3356-147A_04139,unitig_0|quiver,100.0,1308,0,0,1,1308,284728,286035,0.0,2416.0,group2061,3356-147A,3356-147A_04139
1042,group2060|3356-147A|3356-147A_04140,unitig_0|quiver,100.0,1086,0,0,1,1086,286032,287117,0.0,2006.0,group2060,3356-147A,3356-147A_04140
1040,group2059|3356-147A|3356-147A_04141,unitig_0|quiver,100.0,981,0,0,1,981,287114,288094,0.0,1812.0,group2059,3356-147A,3356-147A_04141
1039,group2058|3356-147A|3356-147A_04142,unitig_0|quiver,100.0,201,0,0,1,201,288184,288384,1.19e-103,372.0,group2058,3356-147A,3356-147A_04142
1038,group2057|3356-147A|3356-147A_04143,unitig_0|quiver,100.0,429,0,0,1,429,288534,288962,0.0,793.0,group2057,3356-147A,3356-147A_04143
1037,group2056|3356-147A|3356-147A_04144,unitig_0|quiver,100.0,723,0,0,1,723,289729,289007,0.0,1336.0,group2056,3356-147A,3356-147A_04144
1036,group2055|3356-147A|3356-147A_04145,unitig_0|quiver,100.0,279,0,0,1,279,290150,290428,7.41e-147,516.0,group2055,3356-147A,3356-147A_04145
1035,group2054|3356-147A|3356-147A_04146,unitig_0|quiver,100.0,483,0,0,1,483,290546,291028,0.0,893.0,group2054,3356-147A,3356-147A_04146
1034,group2053|3356-147A|3356-147A_04147,unitig_0|quiver,100.0,1206,0,0,1,1206,291025,292230,0.0,2228.0,group2053,3356-147A,3356-147A_04147
1033,group2052|3356-147A|3356-147A_04148,unitig_0|quiver,100.0,1287,0,0,1,1287,292243,293529,0.0,2377.0,group2052,3356-147A,3356-147A_04148
1032,group2051|3356-147A|3356-147A_04149,unitig_0|quiver,100.0,1029,0,0,1,1029,293586,294614,0.0,1901.0,group2051,3356-147A,3356-147A_04149
1031,group2050|3356-147A|3356-147A_04150,unitig_0|quiver,100.0,936,0,0,1,936,294619,295554,0.0,1729.0,group2050,3356-147A,3356-147A_04150
1029,group2049|3356-147A|3356-147A_04151,unitig_0|quiver,100.0,717,0,0,1,717,295804,296520,0.0,1325.0,group2049,3356-147A,3356-147A_04151
1028,group2048|3356-147A|3356-147A_04152,unitig_0|quiver,100.0,363,0,0,1,363,296938,296576,0.0,671.0,group2048,3356-147A,3356-147A_04152
1027,group2047|3356-147A|3356-147A_04153,unitig_0|quiver,100.0,399,0,0,1,399,297337,296939,0.0,737.0,group2047,3356-147A,3356-147A_04153
1026,group2046|3356-147A|3356-147A_04154,unitig_0|quiver,100.0,792,0,0,1,792,298197,297406,0.0,1463.0,group2046,3356-147A,3356-147A_04154
1025,group2045|3356-147A|3356-147A_04155,unitig_0|quiver,100.0,1431,0,0,1,1431,298429,299859,0.0,2643.0,group2045,3356-147A,3356-147A_04155
1024,group2044|3356-147A|3356-147A_04156,unitig_0|quiver,100.0,759,0,0,1,759,299944,300702,0.0,1402.0,group2044,3356-147A,3356-147A_04156
1023,group2043|3356-147A|3356-147A_04157,unitig_0|quiver,100.0,495,0,0,1,495,300716,301210,0.0,915.0,group2043,3356-147A,3356-147A_04157
1022,group2042|3356-147A|3356-147A_04158,unitig_0|quiver,100.0,510,0,0,1,510,301267,301776,0.0,942.0,group2042,3356-147A,3356-147A_04158
1021,group2041|3356-147A|3356-147A_04159,unitig_0|quiver,100.0,618,0,0,1,618,301942,302559,0.0,1142.0,group2041,3356-147A,3356-147A_04159
1020,group2040|3356-147A|3356-147A_04160,unitig_0|quiver,100.0,546,0,0,1,546,303149,302604,0.0,1009.0,group2040,3356-147A,3356-147A_04160
1018,group2039|3356-147A|3356-147A_04161,unitig_0|quiver,100.0,1077,0,0,1,1077,304241,303165,0.0,1989.0,group2039,3356-147A,3356-147A_04161
1017,group2038|3356-147A|3356-147A_04162,unitig_0|quiver,100.0,615,0,0,1,615,304890,304276,0.0,1136.0,group2038,3356-147A,3356-147A_04162
1016,group2037|3356-147A|3356-147A_04163,unitig_0|quiver,100.0,909,0,0,1,909,305064,305972,0.0,1679.0,group2037,3356-147A,3356-147A_04163
1015,group2036|3356-147A|3356-147A_04164,unitig_0|quiver,100.0,2517,0,0,1,2517,306366,308882,0.0,4649.0,group2036,3356-147A,3356-147A_04164
1014,group2035|3356-147A|3356-147A_04165,unitig_0|quiver,100.0,1044,0,0,1,1044,309983,308940,0.0,1929.0,group2035,3356-147A,3356-147A_04165
1013,group2034|3356-147A|3356-147A_04166,unitig_0|quiver,100.0,1236,0,0,1,1236,310437,311672,0.0,2283.0,group2034,3356-147A,3356-147A_04166
1012,group2033|3356-147A|3356-147A_04167,unitig_0|quiver,100.0,906,0,0,1,906,311856,312761,0.0,1674.0,group2033,3356-147A,3356-147A_04167
1011,group2032|3356-147A|3356-147A_04168,unitig_0|quiver,100.0,945,0,0,1,945,312754,313698,0.0,1746.0,group2032,3356-147A,3356-147A_04168
1001,group2030|3356-147A|3356-147A_04170,unitig_0|quiver,100.0,2463,0,0,1,2463,314919,317381,0.0,4549.0,group2030,3356-147A,3356-147A_04170
999,group2029|3356-147A|3356-147A_04171,unitig_0|quiver,100.0,762,0,0,1,762,317419,318180,0.0,1408.0,group2029,3356-147A,3356-147A_04171
998,group2028|3356-147A|3356-147A_04172,unitig_0|quiver,100.0,1134,0,0,1,1134,318190,319323,0.0,2095.0,group2028,3356-147A,3356-147A_04172
997,group2027|3356-147A|3356-147A_04173,unitig_0|quiver,100.0,1032,0,0,1,1032,319647,320678,0.0,1906.0,group2027,3356-147A,3356-147A_04173
996,group2026|3356-147A|3356-147A_04174,unitig_0|quiver,100.0,1614,0,0,1,1614,320776,322389,0.0,2981.0,group2026,3356-147A,3356-147A_04174
995,group2025|3356-147A|3356-147A_04175,unitig_0|quiver,100.0,927,0,0,1,927,322846,323772,0.0,1712.0,group2025,3356-147A,3356-147A_04175
994,group2024|3356-147A|3356-147A_04176,unitig_0|quiver,100.0,762,0,0,1,762,323769,324530,0.0,1408.0,group2024,3356-147A,3356-147A_04176
993,group2021|3356-147A|3356-147A_04177,unitig_0|quiver,100.0,438,0,0,1,438,325471,325034,0.0,809.0,group2021,3356-147A,3356-147A_04177
992,group2020|3356-147A|3356-147A_04178,unitig_0|quiver,100.0,702,0,0,1,702,326339,325638,0.0,1297.0,group2020,3356-147A,3356-147A_04178
990,group2019|3356-147A|3356-147A_04179,unitig_0|quiver,100.0,783,0,0,1,783,327355,326573,0.0,1447.0,group2019,3356-147A,3356-147A_04179
989,group2018|3356-147A|3356-147A_04180,unitig_0|quiver,100.0,1143,0,0,1,1143,327387,328529,0.0,2111.0,group2018,3356-147A,3356-147A_04180
988,group2017|3356-147A|3356-147A_04181,unitig_0|quiver,100.0,522,0,0,1,522,328537,329058,0.0,965.0,group2017,3356-147A,3356-147A_04181
987,group2016|3356-147A|3356-147A_04182,unitig_0|quiver,100.0,1536,0,0,1,1536,330699,329164,0.0,2837.0,group2016,3356-147A,3356-147A_04182
986,group2015|3356-147A|3356-147A_04183,unitig_0|quiver,100.0,558,0,0,1,558,330806,331363,0.0,1031.0,group2015,3356-147A,3356-147A_04183
985,group2014|3356-147A|3356-147A_04184,unitig_0|quiver,100.0,633,0,0,1,633,331368,332000,0.0,1170.0,group2014,3356-147A,3356-147A_04184
984,group2013|3356-147A|3356-147A_04185,unitig_0|quiver,100.0,489,0,0,1,489,332070,332558,0.0,904.0,group2013,3356-147A,3356-147A_04185
71,group10677|3356-147A|3356-147A_04186,unitig_0|quiver,100.0,1068,0,0,1,1068,333274,334341,0.0,1973.0,group10677,3356-147A,3356-147A_04186
983,group2012|3356-147A|3356-147A_04187,unitig_0|quiver,100.0,897,0,0,1,897,334794,335690,0.0,1657.0,group2012,3356-147A,3356-147A_04187
982,group2011|3356-147A|3356-147A_04188,unitig_0|quiver,100.0,684,0,0,1,684,336500,335817,0.0,1264.0,group2011,3356-147A,3356-147A_04188
981,group2010|3356-147A|3356-147A_04189,unitig_0|quiver,100.0,870,0,0,1,870,337366,336497,0.0,1607.0,group2010,3356-147A,3356-147A_04189
979,group2009|3356-147A|3356-147A_04190,unitig_0|quiver,100.0,369,0,0,1,369,337530,337898,0.0,682.0,group2009,3356-147A,3356-147A_04190
978,group2008|3356-147A|3356-147A_04191,unitig_0|quiver,100.0,966,0,0,1,966,338098,339063,0.0,1784.0,group2008,3356-147A,3356-147A_04191
977,group2007|3356-147A|3356-147A_04192,unitig_0|quiver,100.0,1191,0,0,1,1191,339390,340580,0.0,2200.0,group2007,3356-147A,3356-147A_04192
976,group2006|3356-147A|3356-147A_04193,unitig_0|quiver,100.0,837,0,0,1,837,340667,341503,0.0,1546.0,group2006,3356-147A,3356-147A_04193
975,group2005|3356-147A|3356-147A_04194,unitig_0|quiver,100.0,825,0,0,1,825,341514,342338,0.0,1524.0,group2005,3356-147A,3356-147A_04194
974,group2004|3356-147A|3356-147A_04195,unitig_0|quiver,100.0,324,0,0,1,324,342589,342912,8.41e-172,599.0,group2004,3356-147A,3356-147A_04195
973,group2003|3356-147A|3356-147A_04196,unitig_0|quiver,100.0,411,0,0,1,411,342909,343319,0.0,760.0,group2003,3356-147A,3356-147A_04196
972,group2002|3356-147A|3356-147A_04197,unitig_0|quiver,100.0,222,0,0,1,222,343377,343598,2.81e-115,411.0,group2002,3356-147A,3356-147A_04197
971,group2001|3356-147A|3356-147A_04198,unitig_0|quiver,100.0,471,0,0,1,471,343610,344080,0.0,870.0,group2001,3356-147A,3356-147A_04198
970,group2000|3356-147A|3356-147A_04199,unitig_0|quiver,100.0,468,0,0,1,468,344182,344649,0.0,865.0,group2000,3356-147A,3356-147A_04199
968,group1999|3356-147A|3356-147A_04200,unitig_0|quiver,100.0,477,0,0,1,477,345181,344705,0.0,881.0,group1999,3356-147A,3356-147A_04200
967,group1998|3356-147A|3356-147A_04201,unitig_0|quiver,100.0,342,0,0,1,342,345519,345178,0.0,632.0,group1998,3356-147A,3356-147A_04201
966,group1997|3356-147A|3356-147A_04202,unitig_0|quiver,100.0,687,0,0,1,687,346202,345516,0.0,1269.0,group1997,3356-147A,3356-147A_04202
965,group1996|3356-147A|3356-147A_04203,unitig_0|quiver,100.0,819,0,0,1,819,347119,346301,0.0,1513.0,group1996,3356-147A,3356-147A_04203
964,group1995|3356-147A|3356-147A_04204,unitig_0|quiver,100.0,726,0,0,1,726,347235,347960,0.0,1341.0,group1995,3356-147A,3356-147A_04204
963,group1994|3356-147A|3356-147A_04205,unitig_0|quiver,100.0,267,0,0,1,267,348392,348126,3.31e-140,494.0,group1994,3356-147A,3356-147A_04205
