,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qends,start,send,evalue,bitscore,gene,strain,contig
4408,group5791|3385-158|3385-158_01025,unitig_0|quiver,100.0,885,0,0,1,885,252538,251654,0.0,1635.0,group5791,3385-158,3385-158_01025
4409,group5792|3385-158|3385-158_01024,unitig_0|quiver,100.0,1059,0,0,1,1059,252638,253696,0.0,1956.0,group5792,3385-158,3385-158_01024
4461,group5925|3385-158|3385-158_01023,unitig_0|quiver,100.0,765,0,0,1,765,253693,254457,0.0,1413.0,group5925,3385-158,3385-158_01023
3601,group4813|3385-158|3385-158_01022,unitig_0|quiver,100.0,918,0,0,1,918,254536,255453,0.0,1696.0,group4813,3385-158,3385-158_01022
3600,group4812|3385-158|3385-158_01021,unitig_0|quiver,100.0,231,0,0,1,231,255921,255691,2.97e-120,427.0,group4812,3385-158,3385-158_01021
3599,group4811|3385-158|3385-158_01020,unitig_0|quiver,100.0,1803,0,0,1,1803,257895,256093,0.0,3330.0,group4811,3385-158,3385-158_01020
3598,group4810|3385-158|3385-158_01019,unitig_0|quiver,100.0,1722,0,0,1,1722,258079,259800,0.0,3181.0,group4810,3385-158,3385-158_01019
3597,group4809|3385-158|3385-158_01018,unitig_0|quiver,100.0,1308,0,0,1,1308,260189,261496,0.0,2416.0,group4809,3385-158,3385-158_01018
3596,group4808|3385-158|3385-158_01017,unitig_0|quiver,100.0,606,0,0,1,606,262155,261550,0.0,1120.0,group4808,3385-158,3385-158_01017
3595,group4807|3385-158|3385-158_01016,unitig_0|quiver,100.0,888,0,0,1,888,263276,262389,0.0,1640.0,group4807,3385-158,3385-158_01016
3594,group4806|3385-158|3385-158_01015,unitig_0|quiver,100.0,642,0,0,1,642,263914,263273,0.0,1186.0,group4806,3385-158,3385-158_01015
3593,group4805|3385-158|3385-158_01014,unitig_0|quiver,100.0,918,0,0,1,918,264845,263928,0.0,1696.0,group4805,3385-158,3385-158_01014
3592,group4804|3385-158|3385-158_01013,unitig_0|quiver,100.0,774,0,0,1,774,265618,264845,0.0,1430.0,group4804,3385-158,3385-158_01013
3591,group4803|3385-158|3385-158_01012,unitig_0|quiver,100.0,798,0,0,1,798,265721,266518,0.0,1474.0,group4803,3385-158,3385-158_01012
3590,group4802|3385-158|3385-158_01011,unitig_0|quiver,100.0,735,0,0,1,735,266773,267507,0.0,1358.0,group4802,3385-158,3385-158_01011
3589,group4801|3385-158|3385-158_01010,unitig_0|quiver,100.0,1161,0,0,1,1161,268150,269310,0.0,2145.0,group4801,3385-158,3385-158_01010
3588,group4800|3385-158|3385-158_01009,unitig_0|quiver,100.0,978,0,0,1,978,269870,270847,0.0,1807.0,group4800,3385-158,3385-158_01009
3587,group4799|3385-158|3385-158_01008,unitig_0|quiver,100.0,1899,0,0,1,1899,270866,272764,0.0,3507.0,group4799,3385-158,3385-158_01008
3586,group4798|3385-158|3385-158_01007,unitig_0|quiver,100.0,1224,0,0,1,1224,272934,274157,0.0,2261.0,group4798,3385-158,3385-158_01007
3585,group4797|3385-158|3385-158_01006,unitig_0|quiver,100.0,333,0,0,1,333,274429,274761,8.74e-177,616.0,group4797,3385-158,3385-158_01006
3584,group4796|3385-158|3385-158_01005,unitig_0|quiver,100.0,753,0,0,1,753,274824,275576,0.0,1391.0,group4796,3385-158,3385-158_01005
3583,group4795|3385-158|3385-158_01004,unitig_0|quiver,100.0,228,0,0,1,228,275644,275871,1.36e-118,422.0,group4795,3385-158,3385-158_01004
3582,group4794|3385-158|3385-158_01003,unitig_0|quiver,100.0,624,0,0,1,624,275949,276572,0.0,1153.0,group4794,3385-158,3385-158_01003
3581,group4793|3385-158|3385-158_01002,unitig_0|quiver,100.0,489,0,0,1,489,276576,277064,0.0,904.0,group4793,3385-158,3385-158_01002
3805,group5071|3385-158|3385-158_01001,unitig_0|quiver,100.0,690,0,0,1,690,278259,277570,0.0,1275.0,group5071,3385-158,3385-158_01001
3806,group5072|3385-158|3385-158_01000,unitig_0|quiver,100.0,1158,0,0,1,1158,279718,278561,0.0,2139.0,group5072,3385-158,3385-158_01000
3807,group5073|3385-158|3385-158_00999,unitig_0|quiver,100.0,429,0,0,1,429,279948,280376,0.0,793.0,group5073,3385-158,3385-158_00999
3808,group5074|3385-158|3385-158_00998,unitig_0|quiver,100.0,315,0,0,1,315,280564,280878,8.35e-167,582.0,group5074,3385-158,3385-158_00998
3809,group5075|3385-158|3385-158_00997,unitig_0|quiver,100.0,552,0,0,1,552,281556,281005,0.0,1020.0,group5075,3385-158,3385-158_00997
3851,group5077|3385-158|3385-158_00995,unitig_0|quiver,100.0,1833,0,0,1,1833,284363,282531,0.0,3386.0,group5077,3385-158,3385-158_00995
3852,group5078|3385-158|3385-158_00994,unitig_0|quiver,100.0,1017,0,0,1,1017,285514,284498,0.0,1879.0,group5078,3385-158,3385-158_00994
3853,group5079|3385-158|3385-158_00993,unitig_0|quiver,100.0,228,0,0,1,228,285623,285850,1.36e-118,422.0,group5079,3385-158,3385-158_00993
3854,group5080|3385-158|3385-158_00992,unitig_0|quiver,100.0,777,0,0,1,777,285857,286633,0.0,1435.0,group5080,3385-158,3385-158_00992
3855,group5081|3385-158|3385-158_00991,unitig_0|quiver,100.0,1341,0,0,1,1341,288027,286687,0.0,2477.0,group5081,3385-158,3385-158_00991
3856,group5082|3385-158|3385-158_00990,unitig_0|quiver,100.0,861,0,0,1,861,288226,289086,0.0,1591.0,group5082,3385-158,3385-158_00990
3858,group5083|3385-158|3385-158_00989,unitig_0|quiver,100.0,192,0,0,1,192,289105,289296,1.16e-98,355.0,group5083,3385-158,3385-158_00989
3859,group5084|3385-158|3385-158_07457,unitig_0|quiver,100.0,936,0,0,1,936,289591,290526,0.0,1729.0,group5084,3385-158,3385-158_07457
3860,group5085|3385-158|3385-158_07443,unitig_0|quiver,100.0,552,0,0,1,552,293478,294029,0.0,1020.0,group5085,3385-158,3385-158_07443
3861,group5086|3385-158|3385-158_07444,unitig_0|quiver,100.0,1263,0,0,1,1263,294121,295383,0.0,2333.0,group5086,3385-158,3385-158_07444
3686,group4923|3385-158|3385-158_04132,unitig_0|quiver,100.0,1278,0,0,1,1278,297419,298696,0.0,2361.0,group4923,3385-158,3385-158_04132
3685,group4922|3385-158|3385-158_04133,unitig_0|quiver,100.0,462,0,0,1,462,298796,299257,0.0,854.0,group4922,3385-158,3385-158_04133
611,group1623|3385-158|3385-158_04158,unitig_0|quiver,85.646,209,28,2,1276,1483,300963,301170,1.77e-56,219.0,group1623,3385-158,3385-158_04158
3681,group4920|3385-158|3385-158_04135,unitig_0|quiver,100.0,489,0,0,1,489,302141,301653,0.0,904.0,group4920,3385-158,3385-158_04135
3680,group4919|3385-158|3385-158_04136,unitig_0|quiver,100.0,2115,0,0,1,2115,304314,302200,0.0,3906.0,group4919,3385-158,3385-158_04136
3679,group4918|3385-158|3385-158_04137,unitig_0|quiver,100.0,2310,0,0,1,2310,304534,306843,0.0,4266.0,group4918,3385-158,3385-158_04137
3676,group4916|3385-158|3385-158_04139,unitig_0|quiver,100.0,582,0,0,1,582,308304,308885,0.0,1075.0,group4916,3385-158,3385-158_04139
3675,group4915|3385-158|3385-158_04140,unitig_0|quiver,100.0,813,0,0,1,813,309288,310100,0.0,1502.0,group4915,3385-158,3385-158_04140
3674,group4914|3385-158|3385-158_04141,unitig_0|quiver,100.0,969,0,0,1,969,310250,311218,0.0,1790.0,group4914,3385-158,3385-158_04141
4911,group6745|3385-158|3385-158_04142,unitig_0|quiver,100.0,978,0,0,1,978,312244,311267,0.0,1807.0,group6745,3385-158,3385-158_04142
3673,group4913|3385-158|3385-158_04144,unitig_0|quiver,100.0,567,0,0,1,567,313537,312971,0.0,1048.0,group4913,3385-158,3385-158_04144
3670,group4912|3385-158|3385-158_04145,unitig_0|quiver,85.714,84,6,2,2107,2187,315041,315121,1.19e-15,84.2,group4912,3385-158,3385-158_04145
3671,group4912|3385-158|3385-158_04145,unitig_0|quiver,85.714,84,6,2,1270,1350,315878,315958,1.19e-15,84.2,group4912,3385-158,3385-158_04145
3668,group4911|3385-158|3385-158_04146,unitig_0|quiver,100.0,1437,0,0,1,1437,318847,317411,0.0,2654.0,group4911,3385-158,3385-158_04146
3667,group4910|3385-158|3385-158_04147,unitig_0|quiver,100.0,975,0,0,1,975,319924,318950,0.0,1801.0,group4910,3385-158,3385-158_04147
597,group1613|3385-158|3385-158_04148,unitig_0|quiver,100.0,609,0,0,1,609,320636,320028,0.0,1125.0,group1613,3385-158,3385-158_04148
1774,group2712|3385-158|3385-158_06298,unitig_0|quiver,88.462,78,9,0,1018,1095,322034,322111,2e-19,95.3,group2712,3385-158,3385-158_06298
600,group1615|3385-158|3385-158_04150,unitig_0|quiver,100.0,486,0,0,1,486,322529,323014,0.0,898.0,group1615,3385-158,3385-158_04150
601,group1616|3385-158|3385-158_04151,unitig_0|quiver,100.0,996,0,0,1,996,324294,323299,0.0,1840.0,group1616,3385-158,3385-158_04151
602,group1617|3385-158|3385-158_04152,unitig_0|quiver,100.0,1779,0,0,1,1779,324503,326281,0.0,3286.0,group1617,3385-158,3385-158_04152
603,group1618|3385-158|3385-158_04153,unitig_0|quiver,100.0,756,0,0,1,756,326291,327046,0.0,1397.0,group1618,3385-158,3385-158_04153
604,group1619|3385-158|3385-158_04154,unitig_0|quiver,100.0,1011,0,0,1,1011,328119,327109,0.0,1868.0,group1619,3385-158,3385-158_04154
605,group1620|3385-158|3385-158_04155,unitig_0|quiver,100.0,1251,0,0,1,1251,329372,328122,0.0,2311.0,group1620,3385-158,3385-158_04155
606,group1621|3385-158|3385-158_04156,unitig_0|quiver,100.0,786,0,0,1,786,330154,329369,0.0,1452.0,group1621,3385-158,3385-158_04156
607,group1622|3385-158|3385-158_04157,unitig_0|quiver,100.0,1008,0,0,1,1008,330248,331255,0.0,1862.0,group1622,3385-158,3385-158_04157
3664,group4907|3385-158|3385-158_07291,unitig_0|quiver,77.5,640,128,14,1456,2087,332546,333177,5.69e-102,370.0,group4907,3385-158,3385-158_07291
613,group1624|3385-158|3385-158_04159,unitig_0|quiver,100.0,1917,0,0,1,1917,335548,333632,0.0,3541.0,group1624,3385-158,3385-158_04159
614,group1625|3385-158|3385-158_04160,unitig_0|quiver,100.0,924,0,0,1,924,336706,335783,0.0,1707.0,group1625,3385-158,3385-158_04160
615,group1626|3385-158|3385-158_04161,unitig_0|quiver,100.0,768,0,0,1,768,337637,336870,0.0,1419.0,group1626,3385-158,3385-158_04161
616,group1627|3385-158|3385-158_04162,unitig_0|quiver,100.0,252,0,0,1,252,337975,337724,6.88e-132,466.0,group1627,3385-158,3385-158_04162
617,group1628|3385-158|3385-158_04163,unitig_0|quiver,100.0,936,0,0,1,936,338913,337978,0.0,1729.0,group1628,3385-158,3385-158_04163
618,group1629|3385-158|3385-158_04164,unitig_0|quiver,100.0,402,0,0,1,402,339200,339601,0.0,743.0,group1629,3385-158,3385-158_04164
619,group1630|3385-158|3385-158_04166,unitig_0|quiver,100.0,672,0,0,1,672,341139,340468,0.0,1242.0,group1630,3385-158,3385-158_04166
620,group1631|3385-158|3385-158_04167,unitig_0|quiver,100.0,1422,0,0,1,1422,342562,341141,0.0,2627.0,group1631,3385-158,3385-158_04167
621,group1632|3385-158|3385-158_04168,unitig_0|quiver,100.0,822,0,0,1,822,343428,342607,0.0,1519.0,group1632,3385-158,3385-158_04168
622,group1633|3385-158|3385-158_04169,unitig_0|quiver,100.0,828,0,0,1,828,344248,343421,0.0,1530.0,group1633,3385-158,3385-158_04169
623,group1634|3385-158|3385-158_04170,unitig_0|quiver,100.0,1041,0,0,1,1041,345298,344258,0.0,1923.0,group1634,3385-158,3385-158_04170
626,group1636|3385-158|3385-158_04172,unitig_0|quiver,100.0,933,0,0,1,933,347044,347976,0.0,1724.0,group1636,3385-158,3385-158_04172
627,group1637|3385-158|3385-158_04173,unitig_0|quiver,100.0,813,0,0,1,813,348042,348854,0.0,1502.0,group1637,3385-158,3385-158_04173
628,group1638|3385-158|3385-158_04174,unitig_0|quiver,100.0,1131,0,0,1,1131,348943,350073,0.0,2089.0,group1638,3385-158,3385-158_04174
629,group1639|3385-158|3385-158_04175,unitig_0|quiver,100.0,747,0,0,1,747,350235,350981,0.0,1380.0,group1639,3385-158,3385-158_04175
634,group1646|3385-158|3385-158_04176,unitig_0|quiver,100.0,1545,0,0,1,1545,351242,352786,0.0,2854.0,group1646,3385-158,3385-158_04176
635,group1647|3385-158|3385-158_04178,unitig_0|quiver,100.0,1140,0,0,1,1140,354465,353326,0.0,2106.0,group1647,3385-158,3385-158_04178
636,group1648|3385-158|3385-158_04179,unitig_0|quiver,100.0,792,0,0,1,792,355253,354462,0.0,1463.0,group1648,3385-158,3385-158_04179
637,group1649|3385-158|3385-158_04180,unitig_0|quiver,100.0,513,0,0,1,513,355892,355380,0.0,948.0,group1649,3385-158,3385-158_04180
638,group1650|3385-158|3385-158_04181,unitig_0|quiver,100.0,564,0,0,1,564,356736,356173,0.0,1042.0,group1650,3385-158,3385-158_04181
639,group1651|3385-158|3385-158_04182,unitig_0|quiver,100.0,609,0,0,1,609,357369,356761,0.0,1125.0,group1651,3385-158,3385-158_04182
640,group1652|3385-158|3385-158_04183,unitig_0|quiver,100.0,675,0,0,1,675,358043,357369,0.0,1247.0,group1652,3385-158,3385-158_04183
641,group1653|3385-158|3385-158_04184,unitig_0|quiver,100.0,1191,0,0,1,1191,358390,359580,0.0,2200.0,group1653,3385-158,3385-158_04184
642,group1654|3385-158|3385-158_04185,unitig_0|quiver,100.0,1104,0,0,1,1104,360918,359815,0.0,2039.0,group1654,3385-158,3385-158_04185
643,group1655|3385-158|3385-158_04186,unitig_0|quiver,100.0,1146,0,0,1,1146,362076,360931,0.0,2117.0,group1655,3385-158,3385-158_04186
644,group1656|3385-158|3385-158_04187,unitig_0|quiver,100.0,3180,0,0,1,3180,365439,362260,0.0,5873.0,group1656,3385-158,3385-158_04187
645,group1657|3385-158|3385-158_04188,unitig_0|quiver,100.0,261,0,0,1,261,365684,365944,7.1e-137,483.0,group1657,3385-158,3385-158_04188
646,group1658|3385-158|3385-158_04190,unitig_0|quiver,100.0,591,0,0,1,591,366826,366236,0.0,1092.0,group1658,3385-158,3385-158_04190
647,group1659|3385-158|3385-158_04191,unitig_0|quiver,100.0,819,0,0,1,819,367669,366851,0.0,1513.0,group1659,3385-158,3385-158_04191
648,group1660|3385-158|3385-158_04192,unitig_0|quiver,100.0,1218,0,0,1,1218,369008,367791,0.0,2250.0,group1660,3385-158,3385-158_04192
649,group1661|3385-158|3385-158_04196,unitig_0|quiver,100.0,459,0,0,1,459,371633,371175,0.0,848.0,group1661,3385-158,3385-158_04196
650,group1662|3385-158|3385-158_04197,unitig_0|quiver,100.0,621,0,0,1,621,371699,372319,0.0,1147.0,group1662,3385-158,3385-158_04197
651,group1663|3385-158|3385-158_04198,unitig_0|quiver,100.0,1038,0,0,1,1038,373363,372326,0.0,1917.0,group1663,3385-158,3385-158_04198
652,group1664|3385-158|3385-158_04199,unitig_0|quiver,100.0,1284,0,0,1,1284,373641,374924,0.0,2372.0,group1664,3385-158,3385-158_04199
653,group1666|3385-158|3385-158_04201,unitig_0|quiver,100.0,492,0,0,1,492,375919,375428,0.0,909.0,group1666,3385-158,3385-158_04201
654,group1667|3385-158|3385-158_04202,unitig_0|quiver,100.0,1416,0,0,1,1416,377351,375936,0.0,2615.0,group1667,3385-158,3385-158_04202
655,group1668|3385-158|3385-158_04203,unitig_0|quiver,100.0,645,0,0,1,645,378428,377784,0.0,1192.0,group1668,3385-158,3385-158_04203
656,group1669|3385-158|3385-158_04204,unitig_0|quiver,100.0,885,0,0,1,885,378769,379653,0.0,1635.0,group1669,3385-158,3385-158_04204
657,group1670|3385-158|3385-158_04205,unitig_0|quiver,100.0,1698,0,0,1,1698,379671,381368,0.0,3136.0,group1670,3385-158,3385-158_04205
658,group1671|3385-158|3385-158_04206,unitig_0|quiver,100.0,951,0,0,1,951,381436,382386,0.0,1757.0,group1671,3385-158,3385-158_04206
659,group1672|3385-158|3385-158_04207,unitig_0|quiver,100.0,141,0,0,1,141,382386,382526,1.82e-70,261.0,group1672,3385-158,3385-158_04207
660,group1673|3385-158|3385-158_04208,unitig_0|quiver,100.0,609,0,0,1,609,382523,383131,0.0,1125.0,group1673,3385-158,3385-158_04208
661,group1674|3385-158|3385-158_04209,unitig_0|quiver,100.0,879,0,0,1,879,383193,384071,0.0,1624.0,group1674,3385-158,3385-158_04209
662,group1675|3385-158|3385-158_04210,unitig_0|quiver,100.0,642,0,0,1,642,385017,384376,0.0,1186.0,group1675,3385-158,3385-158_04210
663,group1676|3385-158|3385-158_04211,unitig_0|quiver,100.0,381,0,0,1,381,385253,385633,0.0,704.0,group1676,3385-158,3385-158_04211
664,group1677|3385-158|3385-158_04212,unitig_0|quiver,100.0,756,0,0,1,756,385626,386381,0.0,1397.0,group1677,3385-158,3385-158_04212
665,group1678|3385-158|3385-158_04213,unitig_0|quiver,100.0,1002,0,0,1,1002,386445,387446,0.0,1851.0,group1678,3385-158,3385-158_04213
666,group1679|3385-158|3385-158_04214,unitig_0|quiver,100.0,966,0,0,1,966,387517,388482,0.0,1784.0,group1679,3385-158,3385-158_04214
667,group1680|3385-158|3385-158_04215,unitig_0|quiver,100.0,456,0,0,1,456,388479,388934,0.0,843.0,group1680,3385-158,3385-158_04215
668,group1681|3385-158|3385-158_04217,unitig_0|quiver,100.0,1086,0,0,1,1086,390754,389669,0.0,2006.0,group1681,3385-158,3385-158_04217
669,group1682|3385-158|3385-158_04218,unitig_0|quiver,100.0,192,0,0,1,192,391098,390907,1.16e-98,355.0,group1682,3385-158,3385-158_04218
670,group1683|3385-158|3385-158_04219,unitig_0|quiver,100.0,606,0,0,1,606,391819,391214,0.0,1120.0,group1683,3385-158,3385-158_04219
671,group1684|3385-158|3385-158_04220,unitig_0|quiver,100.0,801,0,0,1,801,392012,392812,0.0,1480.0,group1684,3385-158,3385-158_04220
672,group1685|3385-158|3385-158_04221,unitig_0|quiver,100.0,486,0,0,1,486,392918,393403,0.0,898.0,group1685,3385-158,3385-158_04221
4906,group6730|3385-158|3385-158_04222,unitig_0|quiver,100.0,354,0,0,1,354,393856,393503,0.0,654.0,group6730,3385-158,3385-158_04222
4905,group6729|3385-158|3385-158_04223,unitig_0|quiver,100.0,390,0,0,1,390,394257,393868,0.0,721.0,group6729,3385-158,3385-158_04223
4904,group6728|3385-158|3385-158_04224,unitig_0|quiver,100.0,735,0,0,1,735,395135,394401,0.0,1358.0,group6728,3385-158,3385-158_04224
4903,group6727|3385-158|3385-158_04225,unitig_0|quiver,100.0,588,0,0,1,588,395833,395246,0.0,1086.0,group6727,3385-158,3385-158_04225
673,group1686|3385-158|3385-158_04226,unitig_0|quiver,100.0,576,0,0,1,576,396484,395909,0.0,1064.0,group1686,3385-158,3385-158_04226
674,group1687|3385-158|3385-158_04227,unitig_0|quiver,100.0,483,0,0,1,483,396963,396481,0.0,893.0,group1687,3385-158,3385-158_04227
675,group1688|3385-158|3385-158_04228,unitig_0|quiver,100.0,999,0,0,1,999,397125,398123,0.0,1845.0,group1688,3385-158,3385-158_04228
676,group1689|3385-158|3385-158_04229,unitig_0|quiver,100.0,1491,0,0,1,1491,398120,399610,0.0,2754.0,group1689,3385-158,3385-158_04229
677,group1690|3385-158|3385-158_04230,unitig_0|quiver,100.0,741,0,0,1,741,399603,400343,0.0,1369.0,group1690,3385-158,3385-158_04230
678,group1691|3385-158|3385-158_04231,unitig_0|quiver,100.0,825,0,0,1,825,400360,401184,0.0,1524.0,group1691,3385-158,3385-158_04231
679,group1692|3385-158|3385-158_04232,unitig_0|quiver,100.0,708,0,0,1,708,401239,401946,0.0,1308.0,group1692,3385-158,3385-158_04232
680,group1693|3385-158|3385-158_04233,unitig_0|quiver,100.0,693,0,0,1,693,401966,402658,0.0,1280.0,group1693,3385-158,3385-158_04233
4260,group5633|3385-158|3385-158_04234,unitig_0|quiver,100.0,129,0,0,1,129,403087,403215,7.67e-64,239.0,group5633,3385-158,3385-158_04234
4261,group5634|3385-158|3385-158_04235,unitig_0|quiver,100.0,750,0,0,1,750,403212,403961,0.0,1386.0,group5634,3385-158,3385-158_04235
4262,group5635|3385-158|3385-158_04236,unitig_0|quiver,100.0,873,0,0,1,873,403958,404830,0.0,1613.0,group5635,3385-158,3385-158_04236
4263,group5636|3385-158|3385-158_04237,unitig_0|quiver,100.0,900,0,0,1,900,404847,405746,0.0,1663.0,group5636,3385-158,3385-158_04237
4264,group5637|3385-158|3385-158_04239,unitig_0|quiver,100.0,309,0,0,1,309,406685,406377,1.77e-163,571.0,group5637,3385-158,3385-158_04239
4265,group5638|3385-158|3385-158_04240,unitig_0|quiver,100.0,426,0,0,1,426,407234,406809,0.0,787.0,group5638,3385-158,3385-158_04240
4902,group6725|3385-158|3385-158_04241,unitig_0|quiver,100.0,444,0,0,1,444,407821,407378,0.0,821.0,group6725,3385-158,3385-158_04241
4266,group5639|3385-158|3385-158_04242,unitig_0|quiver,100.0,699,0,0,1,699,408058,408756,0.0,1291.0,group5639,3385-158,3385-158_04242
5249,group8622|3385-158|3385-158_04243,unitig_0|quiver,100.0,351,0,0,1,351,409182,408832,0.0,649.0,group8622,3385-158,3385-158_04243
3146,group4259|3385-158|3385-158_04246,unitig_0|quiver,100.0,2898,0,0,1,2898,415184,412287,0.0,5352.0,group4259,3385-158,3385-158_04246
3147,group4260|3385-158|3385-158_04247,unitig_0|quiver,100.0,615,0,0,1,615,415810,415196,0.0,1136.0,group4260,3385-158,3385-158_04247
3148,group4261|3385-158|3385-158_04248,unitig_0|quiver,100.0,1299,0,0,1,1299,417138,415840,0.0,2399.0,group4261,3385-158,3385-158_04248
3149,group4262|3385-158|3385-158_04249,unitig_0|quiver,100.0,1416,0,0,1,1416,418557,417142,0.0,2615.0,group4262,3385-158,3385-158_04249
3150,group4263|3385-158|3385-158_04250,unitig_0|quiver,100.0,648,0,0,1,648,418831,419478,0.0,1197.0,group4263,3385-158,3385-158_04250
3151,group4264|3385-158|3385-158_04252,unitig_0|quiver,100.0,690,0,0,1,690,421483,420794,0.0,1275.0,group4264,3385-158,3385-158_04252
3152,group4265|3385-158|3385-158_04253,unitig_0|quiver,100.0,1833,0,0,1,1833,423549,421717,0.0,3386.0,group4265,3385-158,3385-158_04253
5068,group7197|3385-158|3385-158_04254,unitig_0|quiver,100.0,216,0,0,1,216,423812,424027,6e-112,399.0,group7197,3385-158,3385-158_04254
3153,group4266|3385-158|3385-158_04255,unitig_0|quiver,100.0,441,0,0,1,441,424281,424721,0.0,815.0,group4266,3385-158,3385-158_04255
3154,group4267|3385-158|3385-158_04256,unitig_0|quiver,100.0,687,0,0,1,687,425443,424757,0.0,1269.0,group4267,3385-158,3385-158_04256
3155,group4268|3385-158|3385-158_04257,unitig_0|quiver,100.0,330,0,0,1,330,425515,425844,4.02e-175,610.0,group4268,3385-158,3385-158_04257
3156,group4269|3385-158|3385-158_04258,unitig_0|quiver,100.0,351,0,0,1,351,425841,426191,0.0,649.0,group4269,3385-158,3385-158_04258
3157,group4270|3385-158|3385-158_04259,unitig_0|quiver,100.0,1155,0,0,1,1155,426944,428098,0.0,2134.0,group4270,3385-158,3385-158_04259
3158,group4271|3385-158|3385-158_04260,unitig_0|quiver,100.0,366,0,0,1,366,428589,428224,0.0,676.0,group4271,3385-158,3385-158_04260
3159,group4272|3385-158|3385-158_04261,unitig_0|quiver,100.0,615,0,0,1,615,429209,428595,0.0,1136.0,group4272,3385-158,3385-158_04261
